date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
22-02-2022,12:48:14,25.8,9513.15,138.8,838.4,0.0,0.0,14,10,2,79.7,92496,35959,3212374016,1872868352
22-02-2022,12:48:15,13.5,9513.87,138.82,838.63,0.0,0.0,14,10,2,79.7,92496,35959,3212374016,1872868352
22-02-2022,12:48:16,12.5,9514.7,138.86,838.73,0.0,0.0,14,10,2,79.7,92496,35959,3212374016,1872868352
22-02-2022,12:48:17,14.6,9515.54,138.91,838.8,0.0,0.0,14,10,2,79.7,92496,35959,3212374016,1872868352
22-02-2022,12:48:18,12.5,9516.36,138.95,838.91,0.0,0.0,14,10,2,79.7,92496,35959,3212374016,1872868352
22-02-2022,12:48:19,12.4,9517.2,138.98,839.02,0.0,0.0,14,10,2,79.7,92496,35962,3212374016,1872978944
22-02-2022,12:48:20,10.3,9518.05,139.0,839.12,0.0,0.0,14,10,2,79.7,92496,35962,3212374016,1872978944
22-02-2022,12:48:21,15.5,9518.92,139.03,839.2,0.0,0.0,14,10,2,79.7,92496,35962,3212374016,1872978944
22-02-2022,12:48:22,16.5,9519.74,139.06,839.34,0.0,0.0,14,10,2,79.7,92496,35962,3212374016,1872978944
22-02-2022,12:48:23,15.5,9520.55,139.09,839.49,0.0,0.0,14,10,2,79.7,92496,35962,3212374016,1872978944
