date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
26-02-2022,23:43:08,18.2,2199.42,71.08,484.91,0.0,0.0,14,10,2,80.1,76336,13647,2294893568,1025152000
26-02-2022,23:43:09,32.3,2200.23,71.11,485.06,0.0,0.0,14,10,2,80.1,76336,13648,2294893568,1025217536
26-02-2022,23:43:10,8.1,2200.9,71.15,485.34,0.0,0.0,14,10,2,80.1,76336,13648,2294893568,1025217536
26-02-2022,23:43:11,4.0,2201.81,71.16,485.41,0.0,0.0,14,10,2,80.1,76337,13648,2294897664,1025217536
26-02-2022,23:43:12,4.1,2202.76,71.16,485.45,0.0,0.0,14,10,2,80.1,76337,13648,2294897664,1025217536
26-02-2022,23:43:13,6.1,2203.7,71.17,485.48,0.0,0.0,14,10,2,80.1,76337,13648,2294897664,1025217536
26-02-2022,23:43:14,4.1,2204.63,71.2,485.51,0.0,0.0,14,10,2,80.1,76337,13660,2294897664,1025319936
26-02-2022,23:43:15,5.0,2205.57,71.2,485.55,0.0,0.0,14,10,2,80.1,76337,13660,2294897664,1025319936
26-02-2022,23:43:16,3.1,2206.52,71.22,485.58,0.0,0.0,14,10,2,80.1,76337,13660,2294897664,1025319936
26-02-2022,23:43:17,4.1,2207.46,71.22,485.61,0.0,0.0,14,10,2,80.1,76337,13660,2294897664,1025319936
