date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
24-02-2022,10:06:56,11.3,476.94,36.32,125.21,0.0,0.0,14,10,2,79.8,37910,6514,1587505152,479011840
24-02-2022,10:06:57,6.1,477.8,36.34,125.3,0.0,0.0,14,10,2,79.8,37910,6516,1587505152,479056896
24-02-2022,10:06:58,3.1,478.72,36.38,125.33,0.0,0.0,14,10,2,79.8,37910,6516,1587505152,479056896
24-02-2022,10:06:59,3.0,479.66,36.39,125.35,0.0,0.0,14,10,2,79.8,37910,6516,1587505152,479056896
24-02-2022,10:07:00,3.1,480.62,36.4,125.37,0.0,0.0,14,10,2,79.8,37910,6523,1587505152,479093760
24-02-2022,10:07:01,5.1,481.57,36.41,125.4,0.0,0.0,14,10,2,79.8,37910,6523,1587505152,479093760
24-02-2022,10:07:02,3.1,482.51,36.42,125.44,0.0,0.0,14,10,2,79.8,37910,6523,1587505152,479093760
24-02-2022,10:07:03,3.0,483.45,36.43,125.47,0.0,0.0,14,10,2,79.8,37910,6523,1587505152,479093760
24-02-2022,10:07:04,4.1,484.38,36.44,125.5,0.0,0.0,14,10,2,79.8,37910,6525,1587505152,479110144
24-02-2022,10:07:06,4.1,485.31,36.44,125.54,0.0,0.0,14,10,2,79.8,37910,6525,1587505152,479110144
