date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
26-02-2022,23:53:08,13.3,2758.48,76.25,509.02,0.0,0.0,14,10,2,80.1,76482,14626,2297629696,1085338624
26-02-2022,23:53:09,6.1,2759.33,76.27,509.13,0.0,0.0,14,10,2,80.1,76482,14626,2297629696,1085338624
26-02-2022,23:53:10,5.2,2760.26,76.29,509.17,0.0,0.0,14,10,2,80.1,76482,14626,2297629696,1085338624
26-02-2022,23:53:11,2.0,2761.18,76.3,509.21,0.0,0.0,14,10,2,80.1,76482,14626,2297629696,1085338624
26-02-2022,23:53:12,4.0,2762.14,76.3,509.23,0.0,0.0,14,10,2,80.1,76482,14626,2297629696,1085338624
26-02-2022,23:53:13,5.1,2763.08,76.3,509.27,0.0,0.0,14,10,2,80.1,76482,14628,2297629696,1085379584
26-02-2022,23:53:14,3.1,2764.02,76.31,509.31,0.0,0.0,14,10,2,80.1,76482,14628,2297629696,1085379584
26-02-2022,23:53:15,5.1,2764.97,76.32,509.33,0.0,0.0,14,10,2,80.1,76482,14628,2297629696,1085379584
26-02-2022,23:53:16,5.1,2765.91,76.34,509.36,0.0,0.0,14,10,2,80.1,76482,14628,2297629696,1085379584
26-02-2022,23:53:17,4.0,2766.84,76.34,509.41,0.0,0.0,14,10,2,80.1,76482,14628,2297629696,1085379584
