date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,16:18:36,4.1,799.48,50.99,310.34,0.0,0.0,14,10,2,80.2,46300,9676,1972200448,787997696
27-02-2022,16:18:37,4.1,800.4,51.0,310.37,0.0,0.0,14,10,2,80.2,46381,9676,1974806528,787997696
27-02-2022,16:18:38,4.1,801.33,51.0,310.42,0.0,0.0,14,10,2,80.2,46381,9676,1974806528,787997696
27-02-2022,16:18:39,6.1,802.25,51.0,310.47,0.0,0.0,14,10,2,80.2,46382,9686,1974810624,788157440
27-02-2022,16:18:40,6.2,803.18,51.02,310.52,0.0,0.0,14,10,2,80.2,46382,9686,1974810624,788157440
27-02-2022,16:18:41,5.2,804.09,51.02,310.58,0.0,0.0,14,10,2,80.2,46382,9686,1974810624,788157440
27-02-2022,16:18:42,6.1,805.01,51.03,310.63,0.0,0.0,14,10,2,80.2,46382,9686,1974810624,788157440
27-02-2022,16:18:43,11.2,805.94,51.04,310.68,0.0,0.0,14,10,2,80.2,46382,9686,1974810624,788157440
27-02-2022,16:18:44,5.1,806.81,51.05,310.78,0.0,0.0,14,10,2,80.2,46382,9749,1974810624,788648960
27-02-2022,16:18:45,8.1,807.73,51.06,310.83,0.0,0.0,14,10,2,80.2,46382,9751,1974810624,788702208
