date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,17:33:36,6.1,3874.12,213.62,1372.73,0.0,0.0,14,10,2,80.3,82042,32163,3502735360,1590862848
27-02-2022,17:33:37,7.0,3875.05,213.64,1372.77,0.0,0.0,14,10,2,80.3,82042,32163,3502735360,1590862848
27-02-2022,17:33:38,6.2,3875.96,213.66,1372.82,0.0,0.0,14,10,2,80.3,82042,32165,3502735360,1590924288
27-02-2022,17:33:39,6.1,3876.86,213.67,1372.87,0.0,0.0,14,10,2,80.3,82042,32165,3502735360,1590924288
27-02-2022,17:33:40,5.1,3877.78,213.69,1372.92,0.0,0.0,14,10,2,80.3,82042,32165,3502735360,1590924288
27-02-2022,17:33:41,8.0,3878.72,213.7,1372.96,0.0,0.0,14,10,2,80.3,82042,32207,3502735360,1591129088
27-02-2022,17:33:42,5.1,3879.64,213.71,1373.03,0.0,0.0,14,10,2,80.3,82042,32207,3502735360,1591129088
27-02-2022,17:33:43,6.1,3880.57,213.71,1373.08,0.0,0.0,14,10,2,80.3,82042,32207,3502735360,1591129088
27-02-2022,17:33:44,8.2,3881.49,213.73,1373.12,0.0,0.0,14,10,2,80.3,82042,32210,3502735360,1591165952
27-02-2022,17:33:45,5.1,3882.39,213.74,1373.19,0.0,0.0,14,10,2,80.3,82046,32210,3502751744,1591165952
