date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
26-02-2022,23:55:56,7.1,2915.17,77.78,515.71,0.0,0.0,14,10,2,80.1,76802,14876,2303364096,1090757632
26-02-2022,23:55:57,4.2,2916.08,77.78,515.78,0.0,0.0,14,10,2,80.1,76802,14876,2303364096,1090757632
26-02-2022,23:55:58,5.1,2916.96,77.8,515.81,0.0,0.0,14,10,2,80.1,77177,14876,2306673664,1090757632
26-02-2022,23:55:59,6.1,2917.9,77.8,515.86,0.0,0.0,14,10,2,80.1,77177,14876,2306673664,1090757632
26-02-2022,23:56:00,5.2,2918.82,77.82,515.9,0.0,0.0,14,10,2,80.1,77181,14876,2306694144,1090757632
26-02-2022,23:56:01,7.1,2919.74,77.82,515.95,0.0,0.0,14,10,2,80.1,77181,14876,2306694144,1090757632
26-02-2022,23:56:02,4.1,2920.64,77.84,516.0,0.0,0.0,14,10,2,80.1,77181,14878,2306694144,1090819072
26-02-2022,23:56:03,4.1,2921.58,77.84,516.04,0.0,0.0,14,10,2,80.1,77181,14878,2306694144,1090819072
26-02-2022,23:56:04,4.1,2922.52,77.85,516.07,0.0,0.0,14,10,2,80.1,77181,14907,2306694144,1091621888
26-02-2022,23:56:05,4.1,2923.46,77.86,516.11,0.0,0.0,14,10,2,80.1,77181,14907,2306694144,1091621888
