date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
22-02-2022,13:02:09,24.7,10188.57,160.82,937.71,0.0,0.0,14,10,2,79.8,94109,37623,3281036288,1930556416
22-02-2022,13:02:10,16.3,10189.3,160.84,937.94,0.0,0.0,14,10,2,79.8,94109,37623,3281036288,1930556416
22-02-2022,13:02:11,16.5,10190.08,160.88,938.06,0.0,0.0,14,10,2,79.8,94109,37626,3281036288,1930613760
22-02-2022,13:02:12,14.4,10190.85,160.9,938.21,0.0,0.0,14,10,2,79.8,94115,37626,3281216512,1930613760
22-02-2022,13:02:13,23.0,10191.68,160.91,938.35,0.0,0.0,14,10,2,79.8,94115,37627,3281216512,1930630144
22-02-2022,13:02:14,16.5,10192.45,160.95,938.53,0.0,0.0,14,10,2,79.8,94115,37627,3281216512,1930630144
22-02-2022,13:02:15,16.7,10193.26,160.98,938.66,0.0,0.0,14,10,2,79.8,94115,37627,3281216512,1930630144
22-02-2022,13:02:16,14.7,10194.06,161.0,938.81,0.0,0.0,14,10,2,79.8,94115,37627,3281216512,1930630144
22-02-2022,13:02:17,18.2,10194.84,161.02,938.93,0.0,0.0,14,10,2,79.8,94115,37629,3281216512,1930703872
22-02-2022,13:02:18,13.5,10195.65,161.06,939.08,0.0,0.0,14,10,2,79.8,94115,37637,3281216512,1930847232
