date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,17:23:13,100.0,3447.01,189.24,1234.19,0.0,0.0,14,10,2,80.3,78208,29512,3345648640,1523782656
27-02-2022,17:23:14,100.0,3447.01,189.47,1234.94,0.0,0.0,14,10,2,80.3,78258,29518,3347764224,1524016128
27-02-2022,17:23:15,100.0,3447.01,189.68,1235.7,0.0,0.0,14,10,2,80.3,78272,29526,3348325376,1524335616
27-02-2022,17:23:16,100.0,3447.01,189.82,1236.55,0.0,0.0,14,10,2,80.3,78275,29529,3348435968,1524474880
27-02-2022,17:23:17,100.0,3447.01,189.94,1237.37,0.0,0.0,14,10,2,80.3,78280,29529,3348579328,1524474880
27-02-2022,17:23:18,100.0,3447.01,190.09,1238.16,0.0,0.0,14,10,2,80.3,78283,29529,3348595712,1524474880
27-02-2022,17:23:19,100.0,3447.01,190.2,1239.01,0.0,0.0,14,10,2,80.3,78292,29532,3348698112,1524601856
27-02-2022,17:23:20,100.0,3447.01,190.35,1239.81,0.0,0.0,14,10,2,80.3,78298,29544,3348905984,1524823040
27-02-2022,17:23:21,100.0,3447.01,190.51,1240.64,0.0,0.0,14,10,2,80.3,78317,29544,3349454848,1524823040
27-02-2022,17:23:22,100.0,3447.01,190.77,1241.38,0.0,0.0,14,10,2,80.3,78372,29546,3351236608,1524962304
