date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,00:06:04,13.4,3423.83,86.34,590.82,0.0,0.0,14,10,2,80.1,78830,16458,2342066176,1124963328
27-02-2022,00:06:05,3.1,3424.65,86.34,590.95,0.0,0.0,14,10,2,80.1,78834,16460,2342082560,1125012480
27-02-2022,00:06:06,6.1,3425.6,86.35,590.97,0.0,0.0,14,10,2,80.1,78834,16460,2342082560,1125012480
27-02-2022,00:06:07,5.1,3426.52,86.36,591.02,0.0,0.0,14,10,2,80.1,78834,16477,2342082560,1125094400
27-02-2022,00:06:08,6.2,3427.45,86.37,591.06,0.0,0.0,14,10,2,80.1,78834,16477,2342082560,1125094400
27-02-2022,00:06:09,9.2,3428.36,86.39,591.12,0.0,0.0,14,10,2,80.1,78834,16477,2342082560,1125094400
27-02-2022,00:06:10,4.1,3429.24,86.4,591.2,0.0,0.0,14,10,2,80.1,78834,16479,2342082560,1125164032
27-02-2022,00:06:11,4.1,3430.17,86.4,591.24,0.0,0.0,14,10,2,80.1,78834,16479,2342082560,1125164032
27-02-2022,00:06:12,5.1,3431.11,86.41,591.28,0.0,0.0,14,10,2,80.1,78834,16479,2342082560,1125164032
27-02-2022,00:06:13,5.1,3432.05,86.42,591.32,0.0,0.0,14,10,2,80.1,78834,16479,2342082560,1125164032
