date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
26-02-2022,23:18:08,53.6,976.32,45.35,278.79,0.0,0.0,14,10,2,80.1,72414,9489,2235150336,872702976
26-02-2022,23:18:09,16.8,976.77,45.4,279.26,0.0,0.0,14,10,2,80.1,72422,9489,2235244544,872702976
26-02-2022,23:18:10,6.1,977.56,45.41,279.41,0.0,0.0,14,10,2,80.1,72422,9492,2235244544,872821760
26-02-2022,23:18:11,65.6,978.48,45.42,279.46,0.0,0.0,14,10,2,80.1,72422,9556,2235244544,873157632
26-02-2022,23:18:12,12.8,978.81,45.46,280.06,0.0,0.0,14,10,2,80.1,72425,9572,2235273216,873333760
26-02-2022,23:18:13,21.3,979.63,45.48,280.16,0.0,0.0,14,10,2,80.1,72426,9572,2235277312,873333760
26-02-2022,23:18:14,20.0,980.37,45.51,280.34,0.0,0.0,14,10,2,80.1,72426,9572,2235277312,873333760
26-02-2022,23:18:15,4.1,981.13,45.54,280.51,0.0,0.0,14,10,2,80.1,72427,9572,2235281408,873333760
26-02-2022,23:18:16,7.4,982.06,45.55,280.54,0.0,0.0,14,10,2,80.1,72427,9575,2235281408,873378816
26-02-2022,23:18:17,8.0,982.92,45.57,280.6,0.0,0.0,14,10,2,80.1,72427,9577,2235281408,873448448
