date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,17:58:36,18.6,5085.47,244.16,1583.43,0.0,0.0,14,10,2,80.3,94746,38920,3843640320,1766315008
27-02-2022,17:58:37,24.2,5086.26,244.18,1583.6,0.0,0.0,14,10,2,80.3,94748,38921,3843648512,1766343680
27-02-2022,17:58:38,13.5,5086.98,244.2,1583.82,0.0,0.0,14,10,2,80.3,94755,38921,3843984384,1766343680
27-02-2022,17:58:39,9.4,5087.81,244.22,1583.93,0.0,0.0,14,10,2,80.3,94755,38921,3843984384,1766343680
27-02-2022,17:58:40,20.6,5088.68,244.23,1584.02,0.0,0.0,14,10,2,80.3,94755,38924,3843984384,1766401024
27-02-2022,17:58:41,12.5,5089.44,244.26,1584.2,0.0,0.0,14,10,2,80.3,94756,38924,3843988480,1766401024
27-02-2022,17:58:42,19.8,5090.28,244.27,1584.32,0.0,0.0,14,10,2,80.3,94756,38931,3843988480,1766437888
27-02-2022,17:58:43,21.9,5091.05,244.28,1584.5,0.0,0.0,14,10,2,80.3,94756,38934,3843988480,1766470656
27-02-2022,17:58:44,7.4,5091.79,244.3,1584.69,0.0,0.0,14,10,2,80.3,94758,38934,3844123648,1766470656
27-02-2022,17:58:45,17.7,5092.66,244.31,1584.76,0.0,0.0,14,10,2,80.3,94758,38937,3844123648,1766499328
