date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,17:08:13,45.7,2935.4,141.89,941.05,0.0,0.0,14,10,2,80.2,76601,23054,3303628800,1401861120
27-02-2022,17:08:14,39.6,2935.91,141.94,941.44,0.0,0.0,14,10,2,80.2,76601,23054,3303628800,1401861120
27-02-2022,17:08:15,48.5,2936.47,142.0,941.77,0.0,0.0,14,10,2,80.2,76601,23057,3303628800,1401914368
27-02-2022,17:08:16,47.4,2936.97,142.05,942.19,0.0,0.0,14,10,2,80.2,76601,23057,3303628800,1401914368
27-02-2022,17:08:17,17.0,2937.45,142.11,942.59,0.0,0.0,14,10,2,80.2,76602,23060,3303632896,1402000384
27-02-2022,17:08:18,31.0,2938.23,142.15,942.72,0.0,0.0,14,10,2,80.2,76602,23060,3303632896,1402000384
27-02-2022,17:08:19,28.7,2938.81,142.19,942.95,0.0,0.0,14,10,2,80.2,76602,23060,3303632896,1402000384
27-02-2022,17:08:20,25.6,2939.45,142.26,943.16,0.0,0.0,14,10,2,80.2,76604,23063,3303645184,1402037248
27-02-2022,17:08:21,31.5,2940.06,142.28,943.37,0.0,0.0,14,10,2,80.2,76604,23066,3303645184,1402156032
27-02-2022,17:08:22,36.1,2940.67,142.36,943.58,0.0,0.0,14,10,2,80.2,76604,23066,3303645184,1402156032
