date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
22-02-2022,12:37:09,73.1,9108.47,105.72,640.1,0.0,0.0,14,10,2,79.6,78152,24961,2922844160,1682592768
22-02-2022,12:37:10,22.4,9108.72,105.76,640.74,0.0,0.0,14,10,2,79.6,78152,24961,2922844160,1682592768
22-02-2022,12:37:11,3.1,9109.47,105.77,640.95,0.0,0.0,14,10,2,79.6,78152,24964,2922844160,1682650112
22-02-2022,12:37:12,1.0,9110.42,105.77,640.98,0.0,0.0,14,10,2,79.6,78152,24964,2922844160,1682650112
22-02-2022,12:37:13,2.0,9111.38,105.78,640.99,0.0,0.0,14,10,2,79.6,78152,24964,2922844160,1682650112
22-02-2022,12:37:14,4.1,9112.34,105.78,641.02,0.0,0.0,14,10,2,79.6,78152,24964,2922844160,1682650112
22-02-2022,12:37:15,3.0,9113.27,105.8,641.05,0.0,0.0,14,10,2,79.6,78153,24965,2922848256,1682658304
22-02-2022,12:37:16,4.2,9114.23,105.81,641.07,0.0,0.0,14,10,2,79.6,78153,24965,2922848256,1682658304
22-02-2022,12:37:17,3.1,9115.14,105.82,641.11,0.0,0.0,14,10,2,79.6,78154,24967,2922852352,1682732032
22-02-2022,12:37:18,2.1,9116.09,105.83,641.13,0.0,0.0,14,10,2,79.6,78154,24967,2922852352,1682732032
