date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,00:16:04,18.2,3980.68,90.82,616.76,0.0,0.0,14,10,2,80.1,78896,17268,2343760896,1157387264
27-02-2022,00:16:05,5.2,3981.47,90.84,616.92,0.0,0.0,14,10,2,80.1,78901,17270,2343781376,1157428224
27-02-2022,00:16:06,6.1,3982.39,90.84,616.97,0.0,0.0,14,10,2,80.1,78901,17270,2343781376,1157428224
27-02-2022,00:16:07,5.1,3983.32,90.84,617.03,0.0,0.0,14,10,2,80.1,78901,17270,2343781376,1157428224
27-02-2022,00:16:08,4.1,3984.26,90.86,617.06,0.0,0.0,14,10,2,80.1,78901,17273,2343781376,1157534720
27-02-2022,00:16:09,9.0,3985.2,90.86,617.1,0.0,0.0,14,10,2,80.1,78901,17273,2343781376,1157534720
27-02-2022,00:16:10,10.3,3986.1,90.88,617.17,0.0,0.0,14,10,2,80.1,78901,17275,2343781376,1157575680
27-02-2022,00:16:11,6.1,3986.97,90.9,617.25,0.0,0.0,14,10,2,80.1,78901,17279,2343781376,1159361536
27-02-2022,00:16:12,5.0,3987.89,90.91,617.3,0.0,0.0,14,10,2,80.1,78901,17279,2343781376,1159361536
27-02-2022,00:16:13,6.2,3988.84,90.92,617.34,0.0,0.0,14,10,2,80.1,78901,17279,2343781376,1159361536
