date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
22-02-2022,12:47:09,28.9,9459.93,136.94,830.94,0.0,0.0,14,10,2,79.7,92474,35869,3211878400,1870595072
22-02-2022,12:47:10,15.6,9460.62,136.98,831.19,0.0,0.0,14,10,2,79.7,92474,35869,3211878400,1870595072
22-02-2022,12:47:11,11.5,9461.39,137.01,831.33,0.0,0.0,14,10,2,79.7,92474,35872,3211878400,1870672896
22-02-2022,12:47:12,11.7,9462.24,137.04,831.42,0.0,0.0,14,10,2,79.7,92474,35874,3211878400,1871246336
22-02-2022,12:47:13,18.6,9463.04,137.08,831.51,0.0,0.0,14,10,2,79.7,92487,35874,3212210176,1871246336
22-02-2022,12:47:14,12.4,9463.83,137.13,831.65,0.0,0.0,14,10,2,79.7,92487,35874,3212210176,1871246336
22-02-2022,12:47:15,12.4,9464.68,137.16,831.75,0.0,0.0,14,10,2,79.7,92487,35874,3212210176,1871246336
22-02-2022,12:47:16,15.3,9465.53,137.19,831.85,0.0,0.0,14,10,2,79.7,92487,35874,3212210176,1871246336
22-02-2022,12:47:17,17.7,9466.35,137.21,831.99,0.0,0.0,14,10,2,79.7,92487,35876,3212210176,1871295488
22-02-2022,12:47:18,11.6,9467.11,137.27,832.12,0.0,0.0,14,10,2,79.7,92489,35876,3212226560,1871295488
