date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
26-02-2022,23:48:08,11.1,2477.5,73.73,498.26,0.0,0.0,14,10,2,80.1,76460,14216,2297494528,1075512320
26-02-2022,23:48:09,3.0,2478.38,73.74,498.36,0.0,0.0,14,10,2,80.1,76460,14216,2297494528,1075512320
26-02-2022,23:48:10,2.0,2479.34,73.75,498.38,0.0,0.0,14,10,2,80.1,76460,14216,2297494528,1075512320
26-02-2022,23:48:11,2.0,2480.3,73.75,498.4,0.0,0.0,14,10,2,80.1,76460,14216,2297494528,1075512320
26-02-2022,23:48:12,3.0,2481.23,73.76,498.41,0.0,0.0,14,10,2,80.1,76460,14218,2297494528,1075553280
26-02-2022,23:48:13,1.0,2482.2,73.77,498.43,0.0,0.0,14,10,2,80.1,76460,14218,2297494528,1075553280
26-02-2022,23:48:14,2.0,2483.17,73.77,498.44,0.0,0.0,14,10,2,80.1,76460,14218,2297494528,1075553280
26-02-2022,23:48:15,1.0,2484.14,73.78,498.45,0.0,0.0,14,10,2,80.1,76460,14218,2297494528,1075553280
26-02-2022,23:48:16,1.0,2485.12,73.78,498.46,0.0,0.0,14,10,2,80.1,76460,14218,2297494528,1075553280
26-02-2022,23:48:17,2.0,2486.09,73.78,498.47,0.0,0.0,14,10,2,80.1,76460,14219,2297494528,1075581952
