date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,16:43:13,64.3,1949.69,83.44,558.56,0.0,0.0,14,10,2,80.2,50211,14324,2104856576,1010754560
27-02-2022,16:43:14,26.8,1950.04,83.49,559.14,0.0,0.0,14,10,2,80.2,50211,14324,2104856576,1010754560
27-02-2022,16:43:15,29.3,1950.75,83.51,559.38,0.0,0.0,14,10,2,80.2,50211,14324,2104856576,1010754560
27-02-2022,16:43:16,55.2,1951.4,83.55,559.61,0.0,0.0,14,10,2,80.2,50211,14324,2104856576,1010754560
27-02-2022,16:43:17,18.4,1951.83,83.58,560.12,0.0,0.0,14,10,2,80.2,50211,14324,2104856576,1010754560
27-02-2022,16:43:18,50.5,1952.63,83.6,560.28,0.0,0.0,14,10,2,80.2,50211,14324,2104856576,1010754560
27-02-2022,16:43:19,34.3,1953.1,83.64,560.72,0.0,0.0,14,10,2,80.2,50214,14327,2105021440,1010803712
27-02-2022,16:43:20,6.3,1953.75,83.67,561.03,0.0,0.0,14,10,2,80.2,50214,14327,2105021440,1010803712
27-02-2022,16:43:21,5.2,1954.65,83.68,561.08,0.0,0.0,14,10,2,80.2,50214,14330,2105021440,1010836480
27-02-2022,16:43:22,3.0,1955.57,83.69,561.12,0.0,0.0,14,10,2,80.2,50214,14333,2105021440,1010856960
