date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,17:43:13,4.2,4375.85,222.1,1423.9,0.0,0.0,14,10,2,80.3,82806,33520,3519606784,1616221184
27-02-2022,17:43:14,8.1,4376.77,222.1,1423.94,0.0,0.0,14,10,2,80.3,82806,33520,3519606784,1616221184
27-02-2022,17:43:15,8.5,4377.68,222.12,1424.0,0.0,0.0,14,10,2,80.3,82806,33521,3519606784,1616233472
27-02-2022,17:43:16,13.8,4378.54,222.12,1424.08,0.0,0.0,14,10,2,80.3,82806,33521,3519606784,1616233472
27-02-2022,17:43:17,20.2,4379.29,222.14,1424.18,0.0,0.0,14,10,2,80.3,82806,33521,3519606784,1616233472
27-02-2022,17:43:18,26.6,4380.03,222.16,1424.35,0.0,0.0,14,10,2,80.3,82806,33523,3519606784,1616290816
27-02-2022,17:43:19,31.5,4380.72,222.18,1424.58,0.0,0.0,14,10,2,80.3,82806,33523,3519606784,1616290816
27-02-2022,17:43:20,83.7,4381.34,222.21,1424.84,0.0,0.0,14,10,2,80.3,82806,33541,3519606784,1616471040
27-02-2022,17:43:21,11.1,4381.5,222.27,1425.6,0.0,0.0,14,10,2,80.3,82806,33541,3519606784,1616471040
27-02-2022,17:43:22,5.1,4382.38,222.28,1425.7,0.0,0.0,14,10,2,80.3,82806,33541,3519606784,1616471040
