date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,18:03:36,17.5,5298.72,254.73,1647.78,0.0,0.0,14,10,2,80.5,108349,40884,4295497728,1815299072
27-02-2022,18:03:37,2.0,5299.52,254.73,1647.95,0.0,0.0,14,10,2,80.5,108352,40888,4295645184,1815360512
27-02-2022,18:03:38,3.1,5300.49,254.74,1647.96,0.0,0.0,14,10,2,80.5,108352,40888,4295645184,1815360512
27-02-2022,18:03:39,2.0,5301.43,254.75,1647.98,0.0,0.0,14,10,2,80.5,108354,40888,4295718912,1815360512
27-02-2022,18:03:40,17.5,5302.39,254.75,1648.0,0.0,0.0,14,10,2,80.5,108359,40888,4295862272,1815360512
27-02-2022,18:03:41,1.0,5303.19,254.76,1648.16,0.0,0.0,14,10,2,80.5,108359,40888,4295862272,1815360512
27-02-2022,18:03:42,3.1,5304.15,254.77,1648.17,0.0,0.0,14,10,2,80.5,108359,40888,4295862272,1815360512
27-02-2022,18:03:43,1.0,5305.1,254.78,1648.2,0.0,0.0,14,10,2,80.5,108365,40890,4295927808,1815409664
27-02-2022,18:03:44,1.0,5306.06,254.79,1648.2,0.0,0.0,14,10,2,80.5,108365,40890,4295927808,1815409664
27-02-2022,18:03:45,9.1,5307.02,254.79,1648.22,0.0,0.0,14,10,2,80.5,108365,40890,4295927808,1815409664
