date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
26-02-2022,23:28:08,28.1,1433.9,57.85,387.4,0.0,0.0,14,10,2,80.1,73317,11396,2251325440,952759296
26-02-2022,23:28:09,30.2,1434.59,57.88,387.64,0.0,0.0,14,10,2,80.1,73317,11396,2251325440,952759296
26-02-2022,23:28:10,6.3,1435.26,57.92,387.89,0.0,0.0,14,10,2,80.1,73317,11396,2251325440,952759296
26-02-2022,23:28:11,3.1,1436.15,57.93,387.95,0.0,0.0,14,10,2,80.1,73318,11398,2251329536,952796160
26-02-2022,23:28:12,3.1,1437.1,57.94,387.98,0.0,0.0,14,10,2,80.1,73318,11398,2251329536,952796160
26-02-2022,23:28:13,5.1,1438.04,57.94,388.02,0.0,0.0,14,10,2,80.1,73318,11400,2251329536,952824832
26-02-2022,23:28:14,11.2,1438.97,57.95,388.06,0.0,0.0,14,10,2,80.1,73318,11400,2251329536,952824832
26-02-2022,23:28:15,12.0,1439.83,57.98,388.14,0.0,0.0,14,10,2,80.1,73320,11400,2251354112,952824832
26-02-2022,23:28:16,12.1,1440.71,58.02,388.23,0.0,0.0,14,10,2,80.1,73320,11400,2251354112,952824832
26-02-2022,23:28:17,14.6,1441.58,58.04,388.33,0.0,0.0,14,10,2,80.1,73320,11402,2251354112,952853504
