date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,00:08:08,13.3,3538.84,87.29,596.01,0.0,0.0,14,10,2,80.1,78841,16646,2342392832,1129645056
27-02-2022,00:08:09,8.2,3539.69,87.29,596.14,0.0,0.0,14,10,2,80.1,78846,16646,2342437888,1129645056
27-02-2022,00:08:10,5.1,3540.59,87.3,596.21,0.0,0.0,14,10,2,80.1,78846,16646,2342437888,1129645056
27-02-2022,00:08:11,5.0,3541.52,87.31,596.25,0.0,0.0,14,10,2,80.1,78846,16646,2342437888,1129645056
27-02-2022,00:08:12,3.1,3542.47,87.32,596.29,0.0,0.0,14,10,2,80.1,78846,16646,2342437888,1129645056
27-02-2022,00:08:13,3.1,3543.42,87.32,596.32,0.0,0.0,14,10,2,80.1,78846,16646,2342437888,1129645056
27-02-2022,00:08:14,6.1,3544.35,87.32,596.35,0.0,0.0,14,10,2,80.1,78846,16648,2342437888,1129690112
27-02-2022,00:08:15,4.1,3545.28,87.35,596.38,0.0,0.0,14,10,2,80.1,78846,16648,2342437888,1129690112
27-02-2022,00:08:16,3.1,3546.22,87.36,596.41,0.0,0.0,14,10,2,80.1,78846,16648,2342437888,1129690112
27-02-2022,00:08:17,4.0,3547.17,87.37,596.43,0.0,0.0,14,10,2,80.1,78846,16648,2342437888,1129690112
