date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
26-02-2022,23:58:08,6.1,3011.75,80.44,543.9,0.0,0.0,14,10,2,80.1,77487,15219,2315580416,1097147392
26-02-2022,23:58:09,9.3,3012.66,80.44,543.96,0.0,0.0,14,10,2,80.1,77488,15219,2315588608,1097147392
26-02-2022,23:58:10,14.6,3013.54,80.45,544.05,0.0,0.0,14,10,2,80.1,77488,15219,2315588608,1097147392
26-02-2022,23:58:11,11.2,3014.42,80.49,544.16,0.0,0.0,14,10,2,80.1,77488,15219,2315588608,1097147392
26-02-2022,23:58:12,4.1,3015.29,80.51,544.25,0.0,0.0,14,10,2,80.1,77488,15219,2315588608,1097147392
26-02-2022,23:58:13,17.8,3016.23,80.52,544.28,0.0,0.0,14,10,2,80.1,77488,15219,2315588608,1097147392
26-02-2022,23:58:14,14.1,3017.06,80.58,544.4,0.0,0.0,14,10,2,80.1,77488,15221,2315588608,1097196544
26-02-2022,23:58:15,14.7,3017.9,80.59,544.53,0.0,0.0,14,10,2,80.1,77489,15221,2315596800,1097196544
26-02-2022,23:58:16,2.1,3018.77,80.63,544.64,0.0,0.0,14,10,2,80.1,77489,15221,2315596800,1097196544
26-02-2022,23:58:17,2.0,3019.72,80.64,544.66,0.0,0.0,14,10,2,80.1,77489,15221,2315596800,1097196544
