date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,16:21:43,7.1,962.14,54.13,327.12,0.0,0.0,14,10,2,80.2,46523,10061,1977532416,794940416
27-02-2022,16:21:44,5.1,963.04,54.14,327.18,0.0,0.0,14,10,2,80.2,46523,10067,1977532416,795087872
27-02-2022,16:21:45,8.2,963.97,54.16,327.21,0.0,0.0,14,10,2,80.2,46523,10067,1977532416,795087872
27-02-2022,16:21:46,8.2,964.87,54.17,327.28,0.0,0.0,14,10,2,80.2,46523,10067,1977532416,795087872
27-02-2022,16:21:47,30.0,965.77,54.19,327.35,0.0,0.0,14,10,2,80.2,46523,10067,1977532416,795087872
27-02-2022,16:21:48,12.4,966.47,54.22,327.61,0.0,0.0,14,10,2,80.2,46524,10067,1977536512,795087872
27-02-2022,16:21:49,6.1,967.32,54.22,327.74,0.0,0.0,14,10,2,80.2,46524,10067,1977536512,795087872
27-02-2022,16:21:50,4.1,968.25,54.23,327.8,0.0,0.0,14,10,2,80.2,46524,10067,1977536512,795087872
27-02-2022,16:21:51,6.2,969.18,54.24,327.84,0.0,0.0,14,10,2,80.2,46524,10067,1977536512,795087872
27-02-2022,16:21:52,7.1,970.09,54.24,327.9,0.0,0.0,14,10,2,80.2,46524,10067,1977536512,795087872
