date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
26-02-2022,23:50:56,7.1,2636.6,74.95,502.81,0.0,0.0,14,10,2,80.1,76470,14447,2297551872,1080890368
26-02-2022,23:50:57,3.1,2637.51,74.97,502.86,0.0,0.0,14,10,2,80.1,76470,14447,2297551872,1080890368
26-02-2022,23:50:58,5.1,2638.46,74.98,502.89,0.0,0.0,14,10,2,80.1,76470,14447,2297551872,1080890368
26-02-2022,23:50:59,7.1,2639.4,74.99,502.93,0.0,0.0,14,10,2,80.1,76470,14447,2297551872,1080890368
26-02-2022,23:51:00,6.1,2640.31,75.0,502.99,0.0,0.0,14,10,2,80.1,76471,14447,2297555968,1080890368
26-02-2022,23:51:01,4.2,2641.23,75.02,503.03,0.0,0.0,14,10,2,80.1,76471,14447,2297555968,1080890368
26-02-2022,23:51:02,4.0,2642.14,75.02,503.07,0.0,0.0,14,10,2,80.1,76471,14450,2297555968,1080951808
26-02-2022,23:51:03,4.0,2643.09,75.04,503.1,0.0,0.0,14,10,2,80.1,76471,14450,2297555968,1080951808
26-02-2022,23:51:04,3.1,2644.04,75.04,503.14,0.0,0.0,14,10,2,80.1,76471,14450,2297555968,1080951808
26-02-2022,23:51:05,5.1,2644.98,75.04,503.17,0.0,0.0,14,10,2,80.1,76471,14450,2297555968,1080951808
