date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
22-02-2022,12:32:09,18.7,8825.63,103.51,632.91,0.0,0.0,14,10,2,79.6,78047,24596,2919347200,1677952000
22-02-2022,12:32:10,7.1,8826.4,103.53,633.07,0.0,0.0,14,10,2,79.6,78047,24596,2919347200,1677952000
22-02-2022,12:32:11,8.0,8827.28,103.58,633.1,0.0,0.0,14,10,2,79.6,78050,24617,2919474176,1678386176
22-02-2022,12:32:12,2.0,8828.2,103.6,633.16,0.0,0.0,14,10,2,79.6,78050,24620,2919474176,1678435328
22-02-2022,12:32:13,3.3,8829.17,103.61,633.17,0.0,0.0,14,10,2,79.6,78050,24620,2919474176,1678435328
22-02-2022,12:32:14,4.5,8830.05,103.62,633.2,0.0,0.0,14,10,2,79.6,78050,24620,2919474176,1678435328
22-02-2022,12:32:15,2.2,8830.87,103.64,633.22,0.0,0.0,14,10,2,79.6,78050,24638,2919474176,1678574592
22-02-2022,12:32:16,2.0,8831.78,103.65,633.24,0.0,0.0,14,10,2,79.6,78050,24638,2919474176,1678574592
22-02-2022,12:32:17,2.0,8832.75,103.66,633.25,0.0,0.0,14,10,2,79.6,78050,24638,2919474176,1678574592
22-02-2022,12:32:18,1.0,8833.72,103.67,633.26,0.0,0.0,14,10,2,79.6,78050,24638,2919474176,1678574592
