date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,16:23:36,3.1,1056.09,56.13,340.46,0.0,0.0,14,10,2,80.2,46557,10385,1978022912,822993920
27-02-2022,16:23:37,4.0,1057.03,56.14,340.47,0.0,0.0,14,10,2,80.2,46558,10385,1978027008,822993920
27-02-2022,16:23:38,3.1,1057.97,56.15,340.5,0.0,0.0,14,10,2,80.2,46562,10385,1978043392,822993920
27-02-2022,16:23:39,1.0,1058.92,56.16,340.52,0.0,0.0,14,10,2,80.2,46562,10387,1978043392,823022592
27-02-2022,16:23:40,5.1,1059.88,56.16,340.53,0.0,0.0,14,10,2,80.2,46562,10414,1978043392,823428096
27-02-2022,16:23:41,32.1,1060.8,56.17,340.58,0.0,0.0,14,10,2,80.2,46562,10433,1978043392,823612416
27-02-2022,16:23:42,1.1,1061.52,56.25,340.85,0.0,0.0,14,10,2,80.2,46562,10433,1978043392,823612416
27-02-2022,16:23:43,7.1,1062.46,56.26,340.86,0.0,0.0,14,10,2,80.2,46562,10433,1978043392,823612416
27-02-2022,16:23:44,47.5,1063.38,56.29,340.91,0.0,0.0,14,10,2,80.2,46562,10433,1978043392,823612416
27-02-2022,16:23:45,36.2,1063.9,56.31,341.36,0.0,0.0,14,10,2,80.2,46562,10433,1978043392,823612416
