date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,17:28:36,35.8,3662.95,203.19,1308.06,0.0,0.0,14,10,2,80.3,81423,30966,3478843392,1558225920
27-02-2022,17:28:37,55.7,3663.53,203.22,1308.38,0.0,0.0,14,10,2,80.3,81425,30966,3478867968,1558225920
27-02-2022,17:28:38,38.8,3663.94,203.28,1308.86,0.0,0.0,14,10,2,80.3,81429,30966,3479166976,1558225920
27-02-2022,17:28:39,34.1,3664.51,203.3,1309.21,0.0,0.0,14,10,2,80.3,81429,31006,3479166976,1558492160
27-02-2022,17:28:40,59.6,3665.03,203.37,1309.47,0.0,0.0,14,10,2,80.3,81572,31006,3480084480,1558492160
27-02-2022,17:28:41,31.2,3665.41,203.41,1310.0,0.0,0.0,14,10,2,80.3,81572,31006,3480084480,1558492160
27-02-2022,17:28:42,46.3,3666.07,203.44,1310.28,0.0,0.0,14,10,2,80.3,81572,31006,3480084480,1558492160
27-02-2022,17:28:43,29.6,3666.58,203.52,1310.64,0.0,0.0,14,10,2,80.3,81572,31009,3480084480,1558537216
27-02-2022,17:28:44,17.7,3667.21,203.56,1310.9,0.0,0.0,14,10,2,80.3,81607,31017,3480342528,1558770688
27-02-2022,17:28:45,60.6,3667.97,203.61,1311.02,0.0,0.0,14,10,2,80.3,81607,31020,3480342528,1558811648
