date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,17:38:36,6.1,4130.14,218.61,1404.51,0.0,0.0,14,10,2,80.3,82663,32996,3516365824,1607160832
27-02-2022,17:38:37,4.1,4131.05,218.63,1404.55,0.0,0.0,14,10,2,80.3,82669,32996,3516390400,1607160832
27-02-2022,17:38:38,5.2,4131.99,218.65,1404.58,0.0,0.0,14,10,2,80.3,82669,32997,3516390400,1607173120
27-02-2022,17:38:39,5.1,4132.9,218.66,1404.62,0.0,0.0,14,10,2,80.3,82669,32999,3516390400,1607283712
27-02-2022,17:38:40,7.0,4133.83,218.66,1404.67,0.0,0.0,14,10,2,80.3,82669,32999,3516390400,1607283712
27-02-2022,17:38:41,5.1,4134.76,218.68,1404.72,0.0,0.0,14,10,2,80.3,82669,32999,3516390400,1607283712
27-02-2022,17:38:42,9.1,4135.69,218.68,1404.77,0.0,0.0,14,10,2,80.3,82669,32999,3516390400,1607283712
27-02-2022,17:38:43,6.1,4136.59,218.69,1404.85,0.0,0.0,14,10,2,80.3,82669,32999,3516390400,1607283712
27-02-2022,17:38:44,6.1,4137.51,218.7,1404.9,0.0,0.0,14,10,2,80.3,82669,32999,3516390400,1607283712
27-02-2022,17:38:45,4.1,4138.43,218.71,1404.95,0.0,0.0,14,10,2,80.3,82669,33001,3516390400,1607308288
