date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,17:08:36,7.4,2949.28,143.18,947.6,0.0,0.0,14,10,2,80.2,76610,23138,3304058880,1403372544
27-02-2022,17:08:37,10.3,2950.16,143.2,947.66,0.0,0.0,14,10,2,80.2,76613,23138,3304058880,1403372544
27-02-2022,17:08:38,52.3,2951.03,143.22,947.74,0.0,0.0,14,10,2,80.2,76613,23138,3304058880,1403372544
27-02-2022,17:08:39,51.6,2951.42,143.31,948.12,0.0,0.0,14,10,2,80.2,76618,23138,3304144896,1403372544
27-02-2022,17:08:40,10.4,2951.84,143.34,948.6,0.0,0.0,14,10,2,80.2,76619,23156,3304148992,1403802624
27-02-2022,17:08:41,67.0,2952.65,143.37,948.68,0.0,0.0,14,10,2,80.2,76619,23175,3304148992,1404032000
27-02-2022,17:08:42,34.7,2952.97,143.42,949.29,0.0,0.0,14,10,2,80.2,76619,23181,3304148992,1404138496
27-02-2022,17:08:43,38.5,2953.55,143.46,949.58,0.0,0.0,14,10,2,80.2,76619,23184,3304148992,1404187648
27-02-2022,17:08:44,41.7,2954.13,143.49,949.94,0.0,0.0,14,10,2,80.2,76619,23187,3304148992,1404232704
27-02-2022,17:08:45,35.1,2954.69,143.52,950.32,0.0,0.0,14,10,2,80.2,76619,23187,3304148992,1404232704
