date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
22-02-2022,12:42:09,48.4,9236.36,126.06,780.77,0.0,0.0,14,10,2,79.7,89995,35018,3137490944,1832301568
22-02-2022,12:42:10,49.5,9236.83,126.09,781.18,0.0,0.0,14,10,2,79.7,89995,35018,3137490944,1832301568
22-02-2022,12:42:11,64.0,9237.32,126.12,781.64,0.0,0.0,14,10,2,79.7,89996,35021,3137495040,1832371200
22-02-2022,12:42:12,48.4,9237.64,126.2,782.12,0.0,0.0,14,10,2,79.7,90108,35024,3140255744,1832477696
22-02-2022,12:42:13,93.9,9238.06,126.3,782.47,0.0,0.0,14,10,2,79.7,90304,35039,3146989568,1832784896
22-02-2022,12:42:14,98.0,9238.07,126.45,783.24,0.0,0.0,14,10,2,79.7,90698,35041,3158728704,1832793088
22-02-2022,12:42:15,96.9,9238.07,126.66,784.0,0.0,0.0,14,10,2,79.7,90951,35120,3169955840,1834013696
22-02-2022,12:42:16,81.0,9238.07,126.82,784.77,0.0,0.0,14,10,2,79.7,91192,35122,3177738240,1834800128
22-02-2022,12:42:17,94.0,9238.21,126.98,785.42,0.0,0.0,14,10,2,79.7,91213,35141,3178184704,1835107328
22-02-2022,12:42:18,74.7,9238.27,127.04,786.31,0.0,0.0,14,10,2,79.7,91229,35141,3178643456,1835107328
