date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,18:13:36,7.3,5776.29,277.3,1725.11,0.0,0.0,14,10,2,81.3,167021,43935,6589659136,1870304256
27-02-2022,18:13:37,2.1,5777.17,277.32,1725.17,0.0,0.0,14,10,2,81.3,167022,43938,6589663232,1870357504
27-02-2022,18:13:38,5.1,5778.1,277.32,1725.19,0.0,0.0,14,10,2,81.3,167032,43938,6590556160,1870357504
27-02-2022,18:13:39,5.2,5779.03,277.34,1725.22,0.0,0.0,14,10,2,81.3,167034,43938,6590760960,1870357504
27-02-2022,18:13:40,2.1,5779.92,277.36,1725.25,0.0,0.0,14,10,2,81.3,167077,43938,6594017280,1870357504
27-02-2022,18:13:41,8.1,5780.86,277.36,1725.28,0.0,0.0,14,10,2,81.3,167077,43940,6594017280,1870509056
27-02-2022,18:13:42,5.2,5781.75,277.38,1725.34,0.0,0.0,14,10,2,81.3,167077,43961,6594017280,1870726144
27-02-2022,18:13:43,10.4,5782.66,277.38,1725.39,0.0,0.0,14,10,2,81.3,167077,43964,6594017280,1870824448
27-02-2022,18:13:44,2.0,5783.45,277.43,1725.45,0.0,0.0,14,10,2,81.3,167406,43979,6626449408,1871033344
27-02-2022,18:13:45,2.1,5784.41,277.44,1725.46,0.0,0.0,14,10,2,81.3,167406,43979,6626449408,1871033344
