date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,17:38:13,5.2,4108.59,218.32,1403.52,0.0,0.0,14,10,2,80.3,82659,32950,3516349440,1606022144
27-02-2022,17:38:14,6.1,4109.5,218.32,1403.58,0.0,0.0,14,10,2,80.3,82662,32953,3516361728,1606087680
27-02-2022,17:38:15,5.1,4110.42,218.35,1403.62,0.0,0.0,14,10,2,80.3,82662,32953,3516361728,1606087680
27-02-2022,17:38:16,6.1,4111.35,218.36,1403.66,0.0,0.0,14,10,2,80.3,82662,32953,3516361728,1606087680
27-02-2022,17:38:17,6.1,4112.27,218.38,1403.7,0.0,0.0,14,10,2,80.3,82662,32953,3516361728,1606087680
27-02-2022,17:38:18,4.1,4113.19,218.4,1403.73,0.0,0.0,14,10,2,80.3,82662,32966,3516361728,1606706176
27-02-2022,17:38:19,4.1,4114.11,218.4,1403.78,0.0,0.0,14,10,2,80.3,82662,32968,3516361728,1606763520
27-02-2022,17:38:20,4.1,4115.05,218.42,1403.8,0.0,0.0,14,10,2,80.3,82662,32968,3516361728,1606763520
27-02-2022,17:38:21,8.0,4115.98,218.43,1403.84,0.0,0.0,14,10,2,80.3,82662,32968,3516361728,1606763520
27-02-2022,17:38:22,4.1,4116.9,218.46,1403.89,0.0,0.0,14,10,2,80.3,82662,32968,3516361728,1606763520
