date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
22-02-2022,12:58:14,25.0,9999.02,154.7,908.57,0.0,0.0,14,10,2,79.8,93935,36978,3266929664,1895834624
22-02-2022,12:58:15,14.6,9999.74,154.74,908.8,0.0,0.0,14,10,2,79.8,93935,36982,3266929664,1895994368
22-02-2022,12:58:16,10.4,10000.56,154.77,908.92,0.0,0.0,14,10,2,79.8,93935,36982,3266929664,1895994368
22-02-2022,12:58:17,15.6,10001.42,154.79,909.02,0.0,0.0,14,10,2,79.8,93935,36982,3266929664,1895994368
22-02-2022,12:58:18,10.4,10002.23,154.82,909.14,0.0,0.0,14,10,2,79.8,93935,36982,3266929664,1895994368
22-02-2022,12:58:19,9.3,10003.09,154.84,909.24,0.0,0.0,14,10,2,79.8,93935,36982,3266929664,1895994368
22-02-2022,12:58:20,9.2,10003.97,154.88,909.3,0.0,0.0,14,10,2,79.8,93935,36997,3266929664,1896100864
22-02-2022,12:58:21,9.3,10004.86,154.9,909.37,0.0,0.0,14,10,2,79.8,93935,36997,3266929664,1896100864
22-02-2022,12:58:22,11.3,10005.74,154.92,909.44,0.0,0.0,14,10,2,79.8,93935,36997,3266929664,1896100864
22-02-2022,12:58:23,6.2,10006.6,154.95,909.53,0.0,0.0,14,10,2,79.8,93935,36997,3266929664,1896100864
