date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
22-02-2022,12:38:14,29.6,9145.15,108.92,663.27,0.0,0.0,14,10,2,79.6,86343,30831,3064783872,1749668864
22-02-2022,12:38:15,21.1,9145.84,108.94,663.55,0.0,0.0,14,10,2,79.6,86344,30831,3064800256,1749668864
22-02-2022,12:38:16,64.9,9146.59,108.96,663.73,0.0,0.0,14,10,2,79.6,86345,30831,3064824832,1749668864
22-02-2022,12:38:17,100.0,9146.93,108.99,664.33,0.0,0.0,14,10,2,79.6,86371,30843,3065127936,1749988352
22-02-2022,12:38:18,100.0,9146.93,109.17,665.15,0.0,0.0,14,10,2,79.6,86414,30861,3065771008,1752073216
22-02-2022,12:38:19,77.8,9146.93,109.28,666.04,0.0,0.0,14,10,2,79.6,86424,31011,3065897984,1753424896
22-02-2022,12:38:20,45.3,9147.15,109.35,666.74,0.0,0.0,14,10,2,79.6,86433,31011,3066065920,1753424896
22-02-2022,12:38:21,60.8,9147.66,109.4,667.13,0.0,0.0,14,10,2,79.6,86449,31075,3066242048,1754264576
22-02-2022,12:38:22,70.4,9148.06,109.47,667.68,0.0,0.0,14,10,2,79.6,86452,31075,3066270720,1754264576
22-02-2022,12:38:23,63.7,9148.35,109.51,668.34,0.0,0.0,14,10,2,79.6,86467,31092,3066475520,1754592256
