date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,18:08:36,77.6,5537.98,271.14,1680.83,0.0,0.0,14,10,2,81.4,161338,42838,6393955328,1849099264
27-02-2022,18:08:37,79.4,5538.2,271.22,1681.52,0.0,0.0,14,10,2,81.4,161374,42838,6394380288,1849099264
27-02-2022,18:08:38,73.5,5538.39,271.28,1682.24,0.0,0.0,14,10,2,81.3,161661,42845,6396968960,1849299968
27-02-2022,18:08:39,57.9,5538.64,271.32,1682.92,0.0,0.0,14,10,2,81.3,161697,42845,6398559232,1849299968
27-02-2022,18:08:40,47.0,5539.04,271.34,1683.46,0.0,0.0,14,10,2,81.3,161699,42852,6398682112,1850622976
27-02-2022,18:08:41,52.0,5539.57,271.38,1683.89,0.0,0.0,14,10,2,81.3,161699,42852,6398682112,1850622976
27-02-2022,18:08:42,54.2,5540.03,271.43,1684.35,0.0,0.0,14,10,2,81.3,161857,42870,6403335168,1850782720
27-02-2022,18:08:43,37.5,5540.46,271.49,1684.81,0.0,0.0,14,10,2,81.3,161914,42877,6404883456,1850885120
27-02-2022,18:08:44,43.4,5541.04,271.53,1685.14,0.0,0.0,14,10,2,81.3,161959,42877,6406087680,1850885120
27-02-2022,18:08:45,49.0,5541.58,271.59,1685.53,0.0,0.0,14,10,2,81.3,161979,42891,6406599680,1851040768
