date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
24-02-2022,10:16:56,10.3,1035.49,43.46,139.82,0.0,0.0,14,10,2,79.8,37979,6880,1588037632,481440768
24-02-2022,10:16:57,3.1,1036.36,43.49,139.92,0.0,0.0,14,10,2,79.8,37979,6882,1588037632,481473536
24-02-2022,10:16:58,3.1,1037.3,43.49,139.95,0.0,0.0,14,10,2,79.8,37979,6882,1588037632,481473536
24-02-2022,10:16:59,4.1,1038.23,43.51,139.98,0.0,0.0,14,10,2,79.8,37979,6882,1588037632,481473536
24-02-2022,10:17:00,8.2,1039.17,43.52,140.02,0.0,0.0,14,10,2,79.8,37979,6882,1588037632,481473536
24-02-2022,10:17:01,7.3,1040.02,43.57,140.06,0.0,0.0,14,10,2,79.8,37991,6885,1588193280,481518592
24-02-2022,10:17:03,3.1,1040.91,43.58,140.14,0.0,0.0,14,10,2,79.8,37991,6885,1588193280,481518592
24-02-2022,10:17:04,4.1,1041.84,43.6,140.16,0.0,0.0,14,10,2,79.8,37991,6885,1588193280,481518592
24-02-2022,10:17:05,2.1,1042.77,43.62,140.2,0.0,0.0,14,10,2,79.8,37991,6885,1588193280,481518592
24-02-2022,10:17:06,4.1,1043.72,43.63,140.22,0.0,0.0,14,10,2,79.8,37991,6885,1588193280,481518592
