date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,17:28:13,34.1,3648.65,201.89,1302.32,0.0,0.0,14,10,2,80.3,81394,30925,3477939200,1557091328
27-02-2022,17:28:14,24.7,3649.21,201.94,1302.57,0.0,0.0,14,10,2,80.3,81395,30925,3477943296,1557091328
27-02-2022,17:28:15,24.2,3649.88,201.98,1302.76,0.0,0.0,14,10,2,80.3,81395,30925,3477943296,1557091328
27-02-2022,17:28:16,16.0,3650.55,202.04,1302.93,0.0,0.0,14,10,2,80.3,81396,30925,3477947392,1557091328
27-02-2022,17:28:17,12.6,3651.34,202.07,1303.06,0.0,0.0,14,10,2,80.3,81396,30925,3477947392,1557091328
27-02-2022,17:28:18,11.7,3652.17,202.12,1303.15,0.0,0.0,14,10,2,80.3,81396,30925,3477947392,1557091328
27-02-2022,17:28:19,24.7,3653.0,202.15,1303.25,0.0,0.0,14,10,2,80.3,81396,30927,3477947392,1557144576
27-02-2022,17:28:20,37.5,3653.7,202.2,1303.45,0.0,0.0,14,10,2,80.3,81396,30927,3477947392,1557144576
27-02-2022,17:28:21,34.4,3654.3,202.25,1303.77,0.0,0.0,14,10,2,80.3,81396,30927,3477947392,1557144576
27-02-2022,17:28:22,33.0,3654.91,202.32,1304.03,0.0,0.0,14,10,2,80.3,81396,30927,3477947392,1557144576
