date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,00:18:08,13.5,4095.57,91.83,621.99,0.0,0.0,14,10,2,80.1,78908,17448,2343826432,1162486784
27-02-2022,00:18:09,8.1,4096.4,91.86,622.09,0.0,0.0,14,10,2,80.1,78909,17448,2343830528,1162486784
27-02-2022,00:18:10,3.1,4097.31,91.87,622.16,0.0,0.0,14,10,2,80.1,78909,17448,2343830528,1162486784
27-02-2022,00:18:11,5.2,4098.23,91.87,622.19,0.0,0.0,14,10,2,80.1,78909,17451,2343830528,1162560512
27-02-2022,00:18:12,5.1,4099.15,91.88,622.23,0.0,0.0,14,10,2,80.1,78909,17451,2343830528,1162560512
27-02-2022,00:18:13,4.1,4100.09,91.89,622.28,0.0,0.0,14,10,2,80.1,78909,17451,2343830528,1162560512
27-02-2022,00:18:14,6.1,4101.02,91.9,622.31,0.0,0.0,14,10,2,80.1,78909,17451,2343830528,1162560512
27-02-2022,00:18:15,5.1,4101.94,91.91,622.37,0.0,0.0,14,10,2,80.1,78909,17451,2343830528,1162560512
27-02-2022,00:18:16,5.1,4102.87,91.92,622.41,0.0,0.0,14,10,2,80.1,78909,17458,2343830528,1162691584
27-02-2022,00:18:17,3.1,4103.81,91.93,622.45,0.0,0.0,14,10,2,80.1,78909,17458,2343830528,1162691584
