date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,17:13:13,38.0,3116.15,156.94,1028.83,0.0,0.0,14,10,2,80.2,76840,24184,3308895232,1419363328
27-02-2022,17:13:14,24.5,3116.7,157.0,1029.13,0.0,0.0,14,10,2,80.2,76843,24184,3308923904,1419363328
27-02-2022,17:13:15,23.3,3117.41,157.07,1029.3,0.0,0.0,14,10,2,80.2,76843,24184,3308923904,1419363328
27-02-2022,17:13:16,37.5,3118.1,157.11,1029.48,0.0,0.0,14,10,2,80.2,76843,24184,3308923904,1419363328
27-02-2022,17:13:17,91.9,3118.65,157.18,1029.75,0.0,0.0,14,10,2,80.2,76843,24184,3308923904,1419363328
27-02-2022,17:13:18,61.2,3118.73,157.34,1030.52,0.0,0.0,14,10,2,80.2,76845,24188,3308932096,1420002304
27-02-2022,17:13:19,41.5,3119.11,157.4,1031.06,0.0,0.0,14,10,2,80.2,76845,24188,3308932096,1420002304
27-02-2022,17:13:20,81.9,3119.66,157.44,1031.41,0.0,0.0,14,10,2,80.2,76846,24188,3308948480,1420002304
27-02-2022,17:13:21,100.0,3119.83,157.55,1032.08,0.0,0.0,14,10,2,80.2,76846,24190,3308948480,1420026880
27-02-2022,17:13:22,56.4,3119.83,157.68,1032.95,0.0,0.0,14,10,2,80.2,76846,24191,3308948480,1420030976
