date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
22-02-2022,13:07:09,27.8,10423.58,169.6,980.56,0.0,0.0,14,10,2,79.8,94220,38233,3284902912,1942934528
22-02-2022,13:07:10,15.5,10424.28,169.64,980.81,0.0,0.0,14,10,2,79.8,94220,38233,3284902912,1942934528
22-02-2022,13:07:11,12.2,10425.06,169.66,980.96,0.0,0.0,14,10,2,79.8,94220,38237,3284902912,1943020544
22-02-2022,13:07:12,11.5,10425.92,169.7,981.06,0.0,0.0,14,10,2,79.8,94220,38237,3284902912,1943020544
22-02-2022,13:07:13,13.4,10426.77,169.71,981.17,0.0,0.0,14,10,2,79.8,94220,38237,3284902912,1943020544
22-02-2022,13:07:14,13.4,10427.61,169.73,981.28,0.0,0.0,14,10,2,79.8,94220,38237,3284902912,1943020544
22-02-2022,13:07:15,12.5,10428.45,169.76,981.38,0.0,0.0,14,10,2,79.8,94220,38237,3284902912,1943020544
22-02-2022,13:07:16,14.3,10429.27,169.78,981.48,0.0,0.0,14,10,2,79.8,94220,38240,3284902912,1943098368
22-02-2022,13:07:17,14.7,10430.11,169.8,981.6,0.0,0.0,14,10,2,79.8,94220,38240,3284902912,1943098368
22-02-2022,13:07:18,12.2,10430.92,169.84,981.7,0.0,0.0,14,10,2,79.8,94220,38240,3284902912,1943098368
