date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes
27-02-2022,17:48:36,2.0,4621.54,228.65,1483.72,0.0,0.0,14,10,2,80.3,85213,34633,3586849792,1659474944
27-02-2022,17:48:37,2.0,4622.5,228.65,1483.74,0.0,0.0,14,10,2,80.3,85214,34633,3586857984,1659474944
27-02-2022,17:48:38,2.0,4623.46,228.66,1483.76,0.0,0.0,14,10,2,80.3,85214,34633,3586857984,1659474944
27-02-2022,17:48:39,3.0,4624.42,228.66,1483.78,0.0,0.0,14,10,2,80.3,85214,34633,3586857984,1659474944
27-02-2022,17:48:40,3.1,4625.38,228.67,1483.8,0.0,0.0,14,10,2,80.3,85214,34633,3586857984,1659474944
27-02-2022,17:48:41,2.0,4626.33,228.68,1483.82,0.0,0.0,14,10,2,80.3,85214,34633,3586857984,1659474944
27-02-2022,17:48:42,4.1,4627.28,228.68,1483.84,0.0,0.0,14,10,2,80.3,85214,34664,3586857984,1659659264
27-02-2022,17:48:43,1.0,4628.22,228.69,1483.87,0.0,0.0,14,10,2,80.3,85214,34664,3586857984,1659659264
27-02-2022,17:48:44,4.1,4629.19,228.7,1483.88,0.0,0.0,14,10,2,80.3,85214,34664,3586857984,1659659264
27-02-2022,17:48:45,3.1,4630.13,228.72,1483.92,0.0,0.0,14,10,2,80.3,85214,34664,3586857984,1659659264
