date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out,packet_in,packet_out
29-03-2022,15:12:29,8.2,10904.81,201.58,3898.78,0.0,2592.002,14897128,11415424,2705256,80.8,52181,26606,2140233728,1741644800,0,0,0,0
