date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out,packet_in,packet_out
29-03-2022,14:57:29,27.1,10373.3,189.26,3559.96,0.0,2592.002,14897128,11419400,2701280,80.9,52131,25597,2139491328,1644184576,60,0,1,0
