date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out,packet_in,packet_out
29-03-2022,16:09:15,24.7,13284.34,232.92,4826.11,0.0,2592.002,14897128,11416924,2703756,80.9,55596,31230,2230990848,1882375168,370,2679,3,13
