date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out,packet_in,packet_out
29-03-2022,12:24:50,6.1,3881.75,88.28,1227.85,0.0,2592.002,14897128,11324352,2796328,80.2,45818,15569,1927948288,1062396928,49884,5144,51,46
