date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out,packet_in,packet_out
31-03-2022,10:58:19,40.2,3565.64,108.74,781.68,0.0,2592.002,14897128,11366804,2753876,80.5,76815,54938,3028425728,2516349952,0,0,0,0
