date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out,packet_in,packet_out
29-03-2022,15:26:29,3.1,11642.53,212.32,3970.22,0.0,2592.002,14897128,11415652,2705028,80.8,52925,28059,2164626432,1764516864,0,0,0,0
