date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out,packet_in,packet_out
29-03-2022,16:02:17,100.0,13003.83,225.14,4707.83,0.0,2592.002,14897128,11416564,2704116,80.8,53777,30599,2185007104,1845859328,0,0,0,0
