date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out,packet_in,packet_out
29-03-2022,12:45:17,5.2,4806.46,105.75,1479.47,0.0,2592.002,14897128,11325236,2795444,80.2,46516,16561,1939527680,1085449216,0,0,0,0
