TimeStamp,Dst_IP,Source_IP
2022-03-29_15-16-07,20.50.80.210,192.168.66.240
2022-03-29_15-16-07,192.168.66.240,20.50.80.210
2022-03-29_15-16-07,20.50.80.210,192.168.66.240
2022-03-29_15-16-07,20.50.80.210,192.168.66.240
2022-03-29_15-16-07,192.168.66.240,20.50.80.210
2022-03-29_15-16-07,20.50.80.210,192.168.66.240
2022-03-29_15-16-07,192.168.66.240,20.50.80.210
2022-03-29_15-16-07,20.50.80.210,192.168.66.240
2022-03-29_15-16-07,20.50.80.210,192.168.66.240
2022-03-29_15-16-07,192.168.66.240,20.50.80.210
2022-03-29_15-16-07,20.50.80.210,192.168.66.240
2022-03-29_15-16-07,20.50.80.210,192.168.66.240
2022-03-29_15-16-07,192.168.66.240,20.50.80.210
2022-03-29_15-16-07,192.168.66.240,20.50.80.210
2022-03-29_15-16-07,20.50.80.210,192.168.66.240
2022-03-29_15-16-07,20.50.80.210,192.168.66.240
2022-03-29_15-16-07,192.168.66.240,20.50.80.210
2022-03-29_15-16-07,20.50.80.210,192.168.66.240
2022-03-29_15-16-07,192.168.66.240,20.50.80.210
2022-03-29_15-16-07,??,??
2022-03-29_15-16-07,??,??
2022-03-29_15-16-07,52.182.143.210,192.168.66.240
2022-03-29_15-16-07,192.168.66.240,52.182.143.210
2022-03-29_15-16-07,52.182.143.210,192.168.66.240
2022-03-29_15-16-07,52.182.143.210,192.168.66.240
