TimeStamp,Dst_IP,Source_IP
2022-03-15_11-00-32,192.168.66.240,40.77.226.250
2022-03-15_11-00-32,40.77.226.250,192.168.66.240
2022-03-15_11-00-32,192.168.66.240,40.77.226.250
2022-03-15_11-00-32,40.77.226.250,192.168.66.240
2022-03-15_11-00-32,40.77.226.250,192.168.66.240
2022-03-15_11-00-32,13.107.42.18,192.168.66.240
2022-03-15_11-00-32,40.77.226.250,192.168.66.240
2022-03-15_11-00-32,13.107.42.18,192.168.66.240
2022-03-15_11-00-32,192.168.66.82,192.168.66.240
2022-03-15_11-00-32,??,??
2022-03-15_11-00-32,??,??
2022-03-15_11-00-32,13.107.42.18,192.168.66.240
2022-03-15_11-00-32,40.77.226.250,192.168.66.240
2022-03-15_11-00-32,192.168.66.82,192.168.66.240
2022-03-15_11-00-32,13.107.42.18,192.168.66.240
2022-03-15_11-00-32,13.107.42.18,192.168.66.240
2022-03-15_11-00-32,40.77.226.250,192.168.66.240
2022-03-15_11-00-32,192.168.66.82,192.168.66.240
2022-03-15_11-00-32,40.77.226.250,192.168.66.240
2022-03-15_11-00-32,13.107.42.18,192.168.66.240
2022-03-15_11-00-32,??,??
2022-03-15_11-00-32,??,??
2022-03-15_11-00-32,192.168.66.240,40.77.226.250
2022-03-15_11-00-32,192.168.66.82,192.168.66.240
2022-03-15_11-00-32,??,??
