TimeStamp,Dst_IP,Source_IP
2022-03-28_11-24-44,192.168.205.240,192.168.205.199
2022-03-28_11-24-44,192.168.205.199,192.168.205.240
2022-03-28_11-24-44,??,??
2022-03-28_11-24-44,20.44.10.123,192.168.205.240
2022-03-28_11-24-44,??,??
2022-03-28_11-24-44,192.168.205.240,192.168.205.147
2022-03-28_11-24-44,192.168.205.147,192.168.205.240
2022-03-28_11-24-44,??,??
2022-03-28_11-24-44,20.50.73.9,192.168.205.240
2022-03-28_11-24-44,??,??
2022-03-28_11-24-44,??,??
2022-03-28_11-24-44,??,??
2022-03-28_11-24-44,??,??
2022-03-28_11-24-44,??,??
2022-03-28_11-24-44,??,??
2022-03-28_11-24-44,??,??
2022-03-28_11-24-44,104.208.16.90,192.168.205.240
2022-03-28_11-24-44,??,??
2022-03-28_11-24-44,104.208.16.90,192.168.205.240
2022-03-28_11-24-44,??,??
2022-03-28_11-24-44,104.208.16.90,192.168.205.240
2022-03-28_11-24-44,??,??
2022-03-28_11-24-44,192.168.205.199,192.168.205.240
2022-03-28_11-24-44,192.168.205.240,104.208.16.90
2022-03-28_11-24-44,104.208.16.90,192.168.205.240
