TimeStamp,Dst_IP,Source_IP
2022-03-29_15-19-57,192.168.66.240,20.189.173.6
2022-03-29_15-19-57,20.189.173.6,192.168.66.240
2022-03-29_15-19-57,20.189.173.6,192.168.66.240
2022-03-29_15-19-57,192.168.66.240,20.189.173.6
2022-03-29_15-19-57,??,??
2022-03-29_15-19-57,??,??
2022-03-29_15-19-57,104.208.16.89,192.168.66.240
2022-03-29_15-19-57,192.168.66.240,104.208.16.89
2022-03-29_15-19-57,104.208.16.89,192.168.66.240
2022-03-29_15-19-57,104.208.16.89,192.168.66.240
2022-03-29_15-19-57,192.168.66.240,104.208.16.89
2022-03-29_15-19-57,104.208.16.89,192.168.66.240
2022-03-29_15-19-57,192.168.66.240,104.208.16.89
2022-03-29_15-19-57,104.208.16.89,192.168.66.240
2022-03-29_15-19-57,104.208.16.89,192.168.66.240
2022-03-29_15-19-57,192.168.66.240,104.208.16.89
2022-03-29_15-19-57,104.208.16.89,192.168.66.240
2022-03-29_15-19-57,104.208.16.89,192.168.66.240
2022-03-29_15-19-57,192.168.66.240,104.208.16.89
2022-03-29_15-19-57,192.168.66.240,52.39.75.12
2022-03-29_15-19-57,52.39.75.12,192.168.66.240
2022-03-29_15-19-57,52.39.75.12,192.168.66.240
2022-03-29_15-19-57,192.168.66.240,52.39.75.12
2022-03-29_15-19-57,192.168.66.240,104.208.16.89
2022-03-29_15-19-57,104.208.16.89,192.168.66.240
2022-03-29_15-19-57,104.208.16.89,192.168.66.240
2022-03-29_15-19-57,192.168.66.240,104.208.16.89
2022-03-29_15-19-57,??,??
2022-03-29_15-19-57,??,??
2022-03-29_15-19-57,34.117.237.239,192.168.66.240
2022-03-29_15-19-57,192.168.66.240,34.117.237.239
2022-03-29_15-19-57,192.168.66.240,34.117.237.239
2022-03-29_15-19-57,34.117.237.239,192.168.66.240
2022-03-29_15-19-57,192.168.66.82,192.168.66.240
2022-03-29_15-19-57,34.117.237.239,192.168.66.240
2022-03-29_15-19-57,??,??
2022-03-29_15-19-57,??,??
2022-03-29_15-19-57,192.168.66.240,34.117.237.239
2022-03-29_15-19-57,34.117.237.239,192.168.66.240
2022-03-29_15-19-57,??,??
2022-03-29_15-19-57,??,??
2022-03-29_15-19-57,192.168.66.82,192.168.66.240
2022-03-29_15-19-57,35.224.170.84,192.168.66.240
2022-03-29_15-19-57,35.224.170.84,192.168.66.240
2022-03-29_15-19-57,35.224.170.84,192.168.66.240
2022-03-29_15-19-57,35.224.170.84,192.168.66.240
2022-03-29_15-19-57,??,??
2022-03-29_15-19-57,??,??
2022-03-29_15-19-57,192.168.66.240,35.224.170.84
2022-03-29_15-19-57,35.224.170.84,192.168.66.240
