date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out
28-03-2022,15:41:39,41.7,16990.61,452.13,3958.5,0.0,2592.002,14897128,11414692,2705988,80.8,318610,81384,13589186560,2097873920,142,212
