date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out
29-03-2022,11:17:15,2.0,1129.09,23.68,68.37,0.0,2592.002,14897128,11415364,2705316,80.8,28198,6815,1052705792,384353280,0,0
