date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out
28-03-2022,14:23:42,16.3,13882.67,313.63,2686.89,0.0,2592.002,14897128,11410284,2710396,80.8,67926,59004,2324039680,1774396416,0.0,0.0
