date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out
28-03-2022,14:26:18,9.1,14015.82,317.27,2698.21,0.0,2592.002,14897128,11410524,2710156,80.8,68309,59589,2335528960,1782072320,0.001,0.001
