date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out
29-03-2022,11:28:19,29.6,1693.97,33.53,146.54,0.0,2592.002,14897128,11418408,2702272,80.9,33776,7861,1274219520,400630784,60,60
