date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out
28-03-2022,14:31:18,8.3,14138.0,325.3,2857.33,0.0,2592.002,14897128,11411956,2708724,80.8,68594,61223,2342281216,1802732544,0.0,0.0
