date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out
28-03-2022,15:25:54,100.0,16742.7,382.41,3357.4,0.0,2592.002,14897128,11410996,2709684,80.8,75980,74876,2569219072,2005750784,0.001,0.0
