date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out
28-03-2022,14:34:18,15.6,14283.44,329.12,2875.66,0.0,2592.002,14897128,11412180,2708500,80.8,68696,62248,2343481344,1813967872,0.018,0.009
