date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out
28-03-2022,14:56:18,8.3,15392.43,358.41,2998.92,0.0,2592.002,14897128,11412400,2708280,80.8,69773,66786,2374155264,1894880256,0.002,0.002
