date,time,cpu_load,idle_time_cpu,kernal_process_time_cpu,normal_process_time_usermode_cpu,freq_max,freq_min,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_in_percent,disk_reading_count,disk_writing_count,disk_reading_bytes,disk_writing_bytes,net_in,net_out
28-03-2022,15:38:06,12.2,16856.97,443.93,3899.32,0.0,2592.002,14897128,11414324,2706356,80.8,313833,80172,13441513472,2083320832,0.0,0.0
